,YR,MO,DY,HR,LAT,LON,IM,ATTC,TI,LI,DS,VS,NID,II,ID,C1,DI,D,WI,W,VI,VV,WW,W1,SLP,A,PPP,IT,AT,WBTI,WBT,DPTI,DPT,SI,SST,N,NH,CL,HI,H,CM,CH,WD,WP,WH,SD,SP,SH,BSI,B10,B1,DCK,SID,PT,DUPS,DUPC,TC,PB,WX,SX,C2,AQCS,ND,TRMS,NQCS,QCE,LZ,QCZ,UID,RN1,RN2,RN3,RSA,IRF,grid_group,climate_zone,target_zone,comments
4967,1797,4,14.0,12.0,9.49,81.84,1,3,0.0,3,,,3.0,10,PC WALE 3,,,,,,,,,,,,,,29.4,,,,,,,,,,,,,,,,,,,,,294,91,248,148,5,0,,,,,,,,2.0,F1FFFF,1AAAAA1AAAAAAA,,,,CZ3XTW,3,0,0,2,1,"(81, 9)",1,1.0,",,,,,,,,"
4973,1797,4,15.0,12.0,9.47,82.02,1,3,0.0,3,,,3.0,10,PC WALE 3,,,,,,,,,,,,,,29.4,,,,,,,,,,,,,,,,,,,,,294,92,248,148,5,0,,,,,,,,2.0,F1FFFF,1AAAAA1AAAAAAA,,,,CZ3XU7,3,0,0,2,1,"(82, 9)",1,1.0,",,,,,,,,"
4974,1797,4,16.0,6.0,8.4,87.08,1,3,0.0,6,,,,10,699,UK,,340.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,87,730,133,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035EZ,3,0,0,2,1,"(87, 8)",1,1.0,"    ,ENGLISH     ,WBN, NNW     ,LIGHT AIRS     ,    ,    ,    ,CLOUDY WEATHER    ,   "
4980,1797,4,16.0,12.0,8.67,82.21,1,3,0.0,3,,,3.0,10,PC WALE 3,,,,,,,,,,,,,,29.7,,,,,,,,,,,,,,,,,,,,,294,82,248,148,5,0,,,,,,,,2.0,F1FFFF,1AAAAA1AAAAAAA,,,,CZ3XUK,3,0,0,2,1,"(82, 8)",1,1.0,",,,,,,,,"
4981,1797,4,17.0,6.0,9.35,82.57,1,3,0.0,5,,,3.0,10,AIRLY CTL,,,114.0,5.0,1.0,,,,,,,,,32.2,,,,,,,,,,,,,,,,,,,,,294,92,248,148,5,0,,,,,,,,2.0,F511FF,11AAAA1AAAAAAA,,,,CZ3XUS,3,0,0,2,1,"(82, 9)",1,1.0,"FAIR,,,,,,,,"
4982,1797,4,17.0,6.0,8.0,85.97,1,3,0.0,6,,,,10,699,UK,,160.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,85,730,133,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035F9,3,0,0,2,1,"(85, 8)",1,1.0,"    ,ENGLISH     ,S, SSE     ,LIGHT AIRS     ,    ,    ,    ,CLOUDY WEATHER    ,   "
4984,1797,4,17.0,7.0,9.43,82.35,1,3,0.0,5,,,3.0,10,PC WALE 3,,,,,,,,,,,,,,29.7,,,,,,,,,,,,,,,,,,,,,294,92,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ3XUV,3,0,0,2,1,"(82, 9)",1,1.0,"FAIR,,,,,,,,"
4985,1797,4,17.0,7.0,9.4,82.17,1,3,0.0,5,,,3.0,10,MELV CSTL,,,,,,,,,,,,,,30.6,,,,,,,,,,,,,,,,,,,,,294,92,248,148,5,0,,,,,,,,2.0,F1FFFF,1AAAAA1AAAAAAA,,,,CZ3XUW,3,0,0,2,1,"(82, 9)",1,1.0,"FAIR     ,CURRENT,,,,,,,"
4986,1797,4,17.0,7.0,9.35,82.08,1,3,0.0,5,,,3.0,10,PC CHA  1,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,294,92,248,148,5,0,,,,,,,,2.0,F1FFFF,1AAAAA1AAAAAAA,,,,CZ3XUY,3,0,0,2,1,"(82, 9)",1,1.0,"FINE     ,SMOOTH,,,,,,,"
4988,1797,4,17.0,8.0,8.97,82.24,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,191.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,82,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035FB,3,0,0,2,1,"(82, 8)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
4989,1797,4,17.0,11.0,8.99,82.26,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,361.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,82,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035FD,3,0,0,2,1,"(82, 8)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
4993,1797,4,17.0,12.0,9.0,82.26,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,101.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,92,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035FG,3,0,0,2,1,"(82, 9)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
4994,1797,4,17.0,16.0,9.02,82.29,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,113.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,92,701,69,5,0,,1.0,,,,,,1.0,FF11FF,11AAAAAAAAAAAA,,,,0035FP,3,0,0,2,1,"(82, 9)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
4995,1797,4,17.0,23.0,9.07,82.33,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,56.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,92,701,69,5,0,,1.0,,,,,,1.0,FF11FF,11AAAAAAAAAAAA,,,,0035FR,3,0,0,2,1,"(82, 9)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
4996,1797,4,18.0,1.0,9.08,82.35,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,90.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,92,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035FS,3,0,0,2,1,"(82, 9)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
4997,1797,4,18.0,2.0,9.09,82.35,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,124.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,92,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035FT,3,0,0,2,1,"(82, 9)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
4998,1797,4,18.0,5.0,9.1,82.37,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,135.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,92,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035FV,3,0,0,2,1,"(82, 9)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
4999,1797,4,18.0,6.0,9.53,82.5,1,3,0.0,5,,,3.0,10,AIRLY CTL,,,,,,,,,,,,,,32.8,,,,,,,,,,,,,,,,,,,,,294,92,248,148,5,0,,,,,,,,2.0,F5FFFF,1AAAAA1AAAAAAA,,,,CZ3XV8,3,0,0,2,1,"(82, 9)",1,1.0,"FAIR,,,,,,,,"
5000,1797,4,18.0,6.0,9.5,82.62,1,3,0.0,5,,,3.0,10,PC CHA  1,,,,5.0,,,,,,,,,,30.3,,,,,,,,,,,,,,,,,,,,,294,92,248,148,5,0,,,,,,,,2.0,F1FFFF,12AAAA1AAAAAAA,,,,CZ3XV9,3,0,0,2,1,"(82, 9)",1,1.0,"SQUALLY,THUNDER,LIGHTNING,RAIN,UNSETTLED     ,VERY STRONG CURRENT,,,,,,,"
5001,1797,4,18.0,6.0,9.43,82.58,1,3,0.0,5,,,3.0,10,PC WALE 3,,,,,,,,,,,,,,30.6,,,,,,,,,,,,,,,,,,,,,294,92,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ3XVB,3,0,0,2,1,"(82, 9)",1,1.0,"RAIN,CLOUDY,THUNDER,LIGHTNING,FAIR,,,,,,,,"
5002,1797,4,18.0,6.0,8.03,85.57,1,3,0.0,6,,,,10,699,UK,,193.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,85,730,133,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035FW,3,0,0,2,1,"(85, 8)",1,1.0,"    ,ENGLISH     ,SBW     ,LIGHT AIRS     ,    ,    ,    ,CLOUDY WEATHER    ,   "
5004,1797,4,18.0,7.0,9.57,82.03,1,3,0.0,5,,,3.0,10,MELV CSTL,,,,5.0,,,,,,,,,,31.1,,,,,,,,,,,,,,,,,,,,,294,92,248,148,5,0,,,,,,,,2.0,F111FF,12AAAA1AAAAAAA,,,,CZ3XVD,3,0,0,2,1,"(82, 9)",1,1.0,"SQUALLY,RAIN,FAIR     ,CURRENT,,,,,,,"
5005,1797,4,18.0,7.0,9.48,81.82,1,3,0.0,5,,,3.0,10,THETIS 1,,,181.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,91,248,148,5,0,,,,,,,,2.0,FF11FF,12AAAAAAAAAAAA,,,,CZ3XVE,3,0,0,2,1,"(81, 9)",1,1.0,"RAIN,CLOUDY,HOT,SULTRY,,,,,,,,"
5006,1797,4,18.0,7.0,9.12,82.38,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,361.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,92,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035FX,3,0,0,2,1,"(82, 9)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
5007,1797,4,18.0,8.0,9.12,82.38,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,361.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,92,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035FZ,3,0,0,2,1,"(82, 9)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
5008,1797,4,18.0,9.0,9.12,82.38,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,361.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,92,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035G0,3,0,0,2,1,"(82, 9)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
5009,1797,4,18.0,10.0,9.12,82.38,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,361.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,92,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035G1,3,0,0,2,1,"(82, 9)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
5013,1797,4,18.0,12.0,9.12,82.37,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,90.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,92,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035G4,3,0,0,2,1,"(82, 9)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
5014,1797,4,19.0,6.0,9.65,82.73,1,3,0.0,5,,,3.0,10,PC WALE 3,,,,,,,,,,,,,,31.4,,,,,,,,,,,,,,,,,,,,,294,92,248,148,5,0,,,,,,,,2.0,F3FFFF,17AAAA1AAAAAAA,,,,CZ3XVN,3,0,0,2,1,"(82, 9)",1,1.0,"FAIR,,,,,,,,"
5017,1797,4,19.0,7.0,9.7,81.88,1,3,0.0,5,,,3.0,10,MELV CSTL,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,294,91,248,148,5,0,,,,,,,,2.0,F1FFFF,1AAAAA1AAAAAAA,,,,CZ3XVQ,3,0,0,2,1,"(81, 9)",1,1.0,",,,,,,,,"
5018,1797,4,19.0,7.0,9.7,82.47,1,3,0.0,5,,,3.0,10,AIRLY CTL,,,,5.0,,,,,,,,,,30.6,,,,,,,,,,,,,,,,,,,,,294,92,248,148,5,0,,,,,,,,2.0,F1FFFF,12AAAA1AAAAAAA,,,,CZ3XVR,3,0,0,2,1,"(82, 9)",1,1.0,"FAIR,,,,,,,,"
5019,1797,4,19.0,7.0,9.67,81.72,1,3,0.0,5,,,3.0,10,PC CHA  1,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,294,91,248,148,5,0,,,,,,,,2.0,F1FFFF,1AAAAA1AAAAAAA,,,,CZ3XVS,3,0,0,2,1,"(81, 9)",1,1.0,"LIGHTNING,CLOUDY     ,STRONG CURRENT,,,,,,,"
5020,1797,4,19.0,8.0,9.14,82.33,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,135.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,92,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035GO,3,0,0,2,1,"(82, 9)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
5022,1797,4,19.0,12.0,9.12,82.37,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,45.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,92,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035GS,3,0,0,2,1,"(82, 9)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
5023,1797,4,20.0,6.0,9.55,83.02,1,3,0.0,5,,,3.0,10,PC WALE 3,,,,,,,,,,,,,,30.3,,,,,,,,,,,,,,,,,,,,,294,93,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ3XW4,3,0,0,2,1,"(83, 9)",1,1.0,"FAIR,,,,,,,,"
5024,1797,4,20.0,6.0,9.5,82.7,1,3,0.0,5,,,3.0,10,AIRLY CTL,,,215.0,5.0,6.7,,,,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,294,92,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ3XW5,3,0,0,2,1,"(82, 9)",1,1.0,"FAIR,,,,,,,,"
5026,1797,4,20.0,7.0,9.6,81.88,1,3,0.0,5,,,3.0,10,MELV CSTL,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,294,91,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ3XW7,3,0,0,2,1,"(81, 9)",1,1.0,",,,,,,,,"
5027,1797,4,20.0,7.0,9.58,81.75,1,3,0.0,5,,,3.0,10,PC CHA  1,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,294,91,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ3XW8,3,0,0,2,1,"(81, 9)",1,1.0,"FINE     ,SMOOTH,STRONG CURRENT,,,,,,,"
5028,1797,4,20.0,7.0,9.55,81.57,1,3,0.0,5,,,3.0,10,THETIS 1,,,215.0,5.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,91,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ3XW9,3,0,0,2,1,"(81, 9)",1,1.0,"CLOUDY,FAIR,,,,,,,,"
5029,1797,4,20.0,8.0,8.96,82.64,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,361.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,82,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035HB,3,0,0,2,1,"(82, 8)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
5030,1797,4,20.0,9.0,8.95,82.67,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,361.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,82,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035HC,3,0,0,2,1,"(82, 8)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
5032,1797,4,20.0,15.0,8.88,82.89,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,158.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,82,701,69,5,0,,1.0,,,,,,1.0,FF11FF,11AAAAAAAAAAAA,,,,0035HO,3,0,0,2,1,"(82, 8)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
5033,1797,4,20.0,16.0,8.87,82.93,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,169.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,82,701,69,5,0,,1.0,,,,,,1.0,FF11FF,11AAAAAAAAAAAA,,,,0035HQ,3,0,0,2,1,"(82, 8)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
5034,1797,4,20.0,17.0,8.86,82.96,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,180.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,82,701,69,5,0,,1.0,,,,,,1.0,FF11FF,11AAAAAAAAAAAA,,,,0035HR,3,0,0,2,1,"(82, 8)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
5035,1797,4,20.0,20.0,8.83,83.07,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,203.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,83,701,69,5,0,,1.0,,,,,,1.0,FF11FF,11AAAAAAAAAAAA,,,,0035HS,3,0,0,2,1,"(83, 8)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
5036,1797,4,20.0,23.0,8.79,83.18,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,214.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,83,701,69,5,0,,1.0,,,,,,1.0,FF11FF,11AAAAAAAAAAAA,,,,0035HT,3,0,0,2,1,"(83, 8)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
5037,1797,4,21.0,0.0,8.78,83.22,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,225.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,83,701,69,5,0,,1.0,,,,,,1.0,FF11FF,11AAAAAAAAAAAA,,,,0035HU,3,0,0,2,1,"(83, 8)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
5038,1797,4,21.0,1.0,8.77,83.25,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,236.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,83,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035HV,3,0,0,2,1,"(83, 8)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
5039,1797,4,21.0,6.0,9.12,83.35,1,3,0.0,5,,,3.0,10,AIRLY CTL,,,,5.0,,,,,,,,,,29.4,,,,,,,,,,,,,,,,,,,,,294,93,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ3XWJ,3,0,0,2,1,"(83, 9)",1,1.0,"FAIR,,,,,,,,"
5040,1797,4,21.0,6.0,9.12,84.03,1,3,0.0,5,,,3.0,10,PC WALE 3,,,,5.0,,,,,,,,,,32.8,,,,,,,,,,,,,,,,,,,,,294,94,248,148,5,0,,,,,,,,2.0,F5FFFF,17AAAA1AAAAAAA,,,,CZ3XWK,3,0,0,2,1,"(84, 9)",1,1.0,"THUNDER,FAIR,CLOUDY     ,HEAVY SWELL,,,,,,,"
5041,1797,4,21.0,6.0,9.1,82.68,1,3,0.0,5,,,3.0,10,MELV CSTL,,,249.0,5.0,9.3,,,,,,,,,30.6,,,,,,,,,,,,,,,,,,,,,294,92,248,148,5,0,,,,,,,,2.0,F131FF,11AAAA1AAAAAAA,,,,CZ3XWL,3,0,0,2,1,"(82, 9)",1,1.0,"FAIR,CLOUDY,PLEASANT     ,CURRENT,,,,,,,"
5044,1797,4,21.0,7.0,9.07,82.32,1,3,0.0,5,,,3.0,10,THETIS 1,,,260.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,92,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ3XWO,3,0,0,2,1,"(82, 9)",1,1.0,"FAIR,FINE,,,,,,,,"
5045,1797,4,21.0,7.0,9.05,82.44,1,3,0.0,5,,,3.0,10,PC CHA  1,,,226.0,5.0,9.3,,,,,,,,,30.3,,,,,,,,,,,,,,,,,,,,,294,92,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ3XWP,3,0,0,2,1,"(82, 9)",1,1.0,"FAIR     ,CONFUSED SWELL,,,,,,,"
5047,1797,4,22.0,6.0,8.7,83.5,1,3,0.0,5,,,3.0,10,MELV CSTL,,,,,,,,,,,,,,30.6,,,,,,,,,,,,,,,,,,,,,294,83,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ3XWZ,3,0,0,2,1,"(83, 8)",1,1.0,"FAIR,,,,,,,,"
5048,1797,4,22.0,6.0,8.68,84.78,1,3,0.0,5,,,3.0,10,BRIDGEW 3,,,283.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,84,248,148,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,CZ3XX0,3,0,0,2,1,"(84, 8)",1,1.0,"CLOUDY,THUNDER,LIGHTNING,CLEAR,,,,,,,,"
5049,1797,4,22.0,6.0,8.65,84.18,1,3,0.0,5,,,3.0,10,AIRLY CTL,,,294.0,5.0,6.7,,,,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,294,84,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ3XX1,3,0,0,2,1,"(84, 8)",1,1.0,"FAIR,,,,,,,,"
5050,1797,4,22.0,6.0,8.65,84.82,1,3,0.0,5,,,3.0,10,PC WALE 3,,,,,,,,,,,,,,30.6,,,,,,,,,,,,,,,,,,,,,294,84,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ3XX2,3,0,0,2,1,"(84, 8)",1,1.0,"LIGHTNING,CLOUDY     ,HEAVY SWELL,,,,,,,"
5051,1797,4,22.0,6.0,8.6,83.39,1,3,0.0,5,,,3.0,10,PC CHA  1,,,271.0,5.0,2.6,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,294,83,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ3XX4,3,0,0,2,1,"(83, 8)",1,1.0,"CLEAR,CLOUDY,VARIABLE     ,CONFUSED SWELL,,,,,,,"
5055,1797,4,22.0,7.0,8.46,84.4,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,270.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,84,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035IJ,3,0,0,2,1,"(84, 8)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
5056,1797,4,22.0,9.0,8.44,84.48,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,180.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,84,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035IL,3,0,0,2,1,"(84, 8)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
5058,1797,4,22.0,12.0,8.41,84.6,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,191.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,84,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035IN,3,0,0,2,1,"(84, 8)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
5059,1797,4,22.0,15.0,8.38,84.71,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,203.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,84,701,69,5,0,,1.0,,,,,,1.0,FF11FF,11AAAAAAAAAAAA,,,,0035IV,3,0,0,2,1,"(84, 8)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
5060,1797,4,23.0,5.0,8.24,85.25,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,203.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,85,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035IX,3,0,0,2,1,"(85, 8)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
5061,1797,4,23.0,6.0,8.17,85.8,1,3,0.0,5,,,3.0,10,PC WALE 3,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,294,85,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ3XXG,3,0,0,2,1,"(85, 8)",1,1.0,"LIGHTNING,CLOUDY     ,SWELL,,,,,,,"
5062,1797,4,23.0,6.0,8.13,84.38,1,3,0.0,5,,,3.0,10,MELV CSTL,,,,,,,,,,,,,,31.1,,,,,,,,,,,,,,,,,,,,,294,84,248,148,5,0,,,,,,,,2.0,F1FFFF,1AAAAA1AAAAAAA,,,,CZ3XXH,3,0,0,2,1,"(84, 8)",1,1.0,"CLOUDY,,,,,,,,"
5063,1797,4,23.0,6.0,8.12,84.0,1,3,0.0,5,,,3.0,10,PC CHA  1,,,204.0,5.0,9.3,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,294,84,248,148,5,0,,,,,,,,2.0,F113FF,11AAAA1AAAAAAA,,,,CZ3XXI,3,0,0,2,1,"(84, 8)",1,1.0,"CLEAR,FAIR,,,,,,,,"
5064,1797,4,23.0,6.0,8.12,85.15,1,3,0.0,5,,,3.0,10,AIRLY CTL,,,,,,,,,,,,,,29.4,,,,,,,,,,,,,,,,,,,,,294,85,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ3XXJ,3,0,0,2,1,"(85, 8)",1,1.0,"CLOUDY,FAIR,,,,,,,,"
5067,1797,4,23.0,7.0,8.19,85.33,1,3,0.0,3,,,,10,BRIDGEWA,,1.0,214.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,85,701,69,5,0,,1.0,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035IZ,3,0,0,2,1,"(85, 8)",1,1.0,"    ,   CAPE OF GOOD HOPE  ,,,,,,,"
5114,1797,4,28.0,7.0,8.2,82.18,1,3,0.0,6,,,,10,699,UK,,181.0,5.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,82,730,133,5,0,,,,,,,,2.0,FF11FF,11AAAAAAAAAAAA,,,,0035L5,3,0,0,2,1,"(82, 8)",1,1.0,"    ,ENGLISH     ,W, S     ,LIGHT BREEZES     ,    ,    ,    ,CLOUDY WEATHER    ,   "
